particle_size,12_500_1_00,12_500_1_01,12_500_1_02,12_500_2_00,12_500_2_01,12_500_2_02,30_600_2_00,30_600_2_01,30_600_2_02,30_600_1_00,30_600_1_01,30_600_1_02,12_500_12_00,12_500_12_01,12_500_12_02,3_250_2_00,3_250_2_01,3_250_2_02,3_250_1_00,3_250_1_01,3_250_1_02,14_500_2_00,14_500_2_01,14_500_2_02,14_500_1_00,14_500_1_01,14_500_1_02,23_800_2_00,23_800_2_01,23_800_2_02,23_800_1_00,23_800_1_01,23_800_1_02,32_500_2_00,32_500_2_01,32_500_2_02,32_500_1_00,32_500_1_01,32_500_1_02,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_800_1_00,24_800_1_01,24_800_1_02,24_800_2_00,24_800_2_01,24_800_2_02,29_500_1_00,29_500_1_01,29_500_1_02,29_500_2_00,29_500_2_01,29_500_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_500_1_00,19_500_1_01,19_500_1_02,19_500_2_00,19_500_2_01,19_500_2_02,28_500_1_00,28_500_1_01,28_500_1_02,28_500_2_00,28_500_2_01,28_500_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02
395.5,36888,2183,44156,0,190368,0,34936,2401,65541,0,1017,11017,53487,0,124020,0,11,0,0,3220,36,39262,24899,0,8653,12,148360,0,16612,0,128,0,0,0,8120,31631,246,0,8071,1882,0,20187,0,12844,120864,18,308,0,75572,7432,138413,31352,25968,53065,26094,39594,160,83923,97629,569,397,2,61662,0,111412,1458,13002,13836,107214,0,0,0,2187,102617,41622,18513,23567,0,0,8918,0,94,144,162,0,0,0,0,34642,0,50269,22494,0,1051,114,5079,64196,0,8679,35760,3020,2539,0,0,60
396.5,39337,1795,36431,0,199437,0,45128,2263,63376,0,1790,7392,67374,0,122597,0,8,0,0,2384,48,31994,25169,0,7836,8,142966,0,18017,0,166,0,0,0,7467,30050,276,0,7647,1678,0,15820,0,11119,124907,16,312,0,84669,6694,147562,31497,25721,56813,25836,38988,162,84373,94909,735,323,2,61835,0,108158,1251,14036,9464,110551,0,0,0,2277,93962,42747,18226,23631,0,0,8376,0,140,135,142,0,0,0,0,34593,0,50111,22397,0,752,147,5767,61745,0,10088,32204,2302,2047,0,0,64
397.5,41856,1465,29585,0,206670,0,57463,2135,61117,0,3052,4820,83207,1,120632,0,6,0,0,1750,64,25917,25434,0,7078,6,137652,0,19550,0,214,0,0,0,6845,28478,310,0,7242,1499,0,12262,0,9609,128637,13,317,0,93597,6015,156338,31659,25216,60636,25480,38332,163,84718,91841,946,262,1,61934,0,104564,1069,15134,6343,113632,0,0,0,2389,86012,43873,17949,23591,0,0,7858,0,207,127,125,0,0,0,0,34482,0,49948,22324,0,532,190,6520,58106,0,11636,28850,1737,1636,0,0,69
398.5,44435,1186,23644,0,211731,0,72094,2016,58789,0,5041,3052,100693,2,118105,0,4,0,0,1274,86,20872,25694,0,6378,4,132428,0,21217,0,273,0,0,0,6255,26920,348,0,6856,1341,0,9400,0,8289,131988,12,322,0,102057,5391,164588,31839,24463,64507,25030,37625,166,84951,88462,1215,212,0,61951,0,100659,910,16293,4165,116403,0,0,0,2524,78741,44994,17684,23446,0,0,7365,0,300,119,109,0,0,0,0,34307,0,49780,22275,0,372,244,7338,53485,0,13316,25712,1298,1294,0,0,73
399.5,47064,953,18593,0,214339,0,89083,1906,56418,0,8064,1876,119338,4,115007,0,3,0,0,920,115,16713,25950,0,5735,3,127301,0,23025,0,345,1,0,0,5698,25382,392,0,6489,1202,0,7126,0,7140,134896,10,327,0,109734,4820,172156,32037,23479,68397,24491,36868,169,85069,84811,1554,171,0,61880,0,96476,772,17512,2679,118815,0,0,0,2687,72116,46106,17430,23198,0,0,6896,0,431,112,95,0,0,0,0,34064,0,49606,22248,0,257,313,8221,48141,0,15119,22799,960,1014,0,0,79
400.5,49732,759,14387,0,214296,0,108372,1805,54027,0,12496,1119,138442,8,111339,0,2,0,0,659,155,13306,26201,0,5147,2,122279,0,24980,0,433,1,0,0,5174,23870,441,0,6140,1079,0,5341,0,6142,137300,9,332,0,116316,4299,178892,32254,22288,72271,23869,36059,172,85065,80934,1980,137,0,61713,0,92053,652,18787,1688,120817,0,0,0,2879,66097,47205,17188,22849,0,0,6450,0,611,106,82,0,0,0,0,33751,0,49424,22239,0,175,400,9168,42361,0,17028,20114,704,786,0,0,85
401.5,52425,600,10951,0,211503,0,129757,1711,51637,0,18757,647,157125,15,107114,0,1,0,0,469,207,10533,26450,0,4611,1,117366,0,27085,0,539,2,0,0,4683,22389,497,0,5810,971,0,3958,0,5277,139142,8,338,0,121514,3827,184658,32490,20920,76093,23170,35201,176,84936,76873,2512,110,0,61443,0,87432,549,20115,1041,122365,0,0,0,3105,60642,48285,16959,22405,0,0,6027,0,855,100,71,0,0,0,0,33365,0,49234,22246,0,118,510,10178,36431,0,19023,17658,511,604,0,0,92
402.5,55130,470,8201,0,205974,0,152863,1624,49267,0,27277,363,174378,28,102361,0,1,0,0,331,276,8291,26696,0,4126,1,112568,1,29342,0,665,2,0,0,4227,20944,561,0,5498,876,0,2900,0,4529,140370,7,344,0,125080,3399,189326,32748,19412,79825,22404,34295,180,84678,72676,3171,88,0,61064,0,82654,460,21490,629,123415,0,0,0,3368,55710,49340,16741,21869,0,0,5625,0,1180,94,62,0,0,0,0,32907,0,49036,22267,0,79,646,11249,30615,0,21079,15427,367,459,0,0,100
403.5,57834,366,6040,0,197841,0,177142,1544,46933,0,38433,197,189146,49,97120,0,0,0,0,232,368,6488,26940,1,3687,0,107887,1,31753,0,813,3,0,0,3803,19540,632,0,5202,792,0,2100,0,3884,140940,6,351,0,126830,3012,192790,33026,17803,83427,21578,33343,185,84289,68388,3984,70,0,60572,0,77766,384,22906,372,123932,0,0,0,3673,51256,50365,16537,21250,0,0,5246,0,1609,89,53,0,0,0,0,32374,0,48828,22300,0,52,815,12377,25135,0,23166,13414,261,346,0,0,110
404.5,60521,282,4376,0,187348,0,201883,1471,44650,0,52475,104,200426,87,91447,0,0,0,0,162,489,5047,27183,2,3292,0,103326,2,34315,0,987,3,0,0,3412,18179,713,0,4923,717,0,1503,0,3329,140819,6,358,0,126658,2665,194966,33325,16135,86859,20700,32347,190,83766,64052,4977,56,0,59961,0,72813,320,24354,216,123886,0,0,0,4027,47240,51355,16345,20555,0,0,4887,0,2164,84,46,0,0,0,0,31767,0,48612,22340,0,34,1023,13556,20158,0,25249,11610,185,257,0,0,120
405.5,63175,215,3118,0,174841,0,226232,1404,42431,0,69444,53,207379,150,85409,0,0,0,0,112,648,3902,27426,4,2937,0,98888,3,37025,0,1188,4,0,0,3052,16867,804,0,4660,652,0,1063,0,2851,139983,5,366,0,124543,2353,195797,33645,14447,90081,19780,31311,196,83108,59712,6184,44,0,59229,0,67840,265,25826,122,123255,0,0,0,4435,43620,52305,16166,19792,0,0,4548,0,2874,80,39,0,0,0,0,31088,0,48386,22385,0,22,1278,14783,15788,0,27292,10003,129,190,0,0,132
406.5,65782,163,2185,0,160745,0,249243,1342,40286,0,89091,26,209428,255,79087,0,0,0,0,77,854,2998,27670,7,2620,0,94572,3,39875,0,1419,5,0,0,2722,15606,906,0,4413,593,0,744,0,2441,138419,5,374,0,120559,2074,195253,33986,12777,93053,18828,30239,202,82314,55408,7637,35,0,58373,0,62892,219,27312,68,122028,0,0,0,4905,40360,53209,16000,18970,0,0,4229,0,3765,75,34,0,0,0,0,30338,0,48150,22432,0,14,1586,16050,12075,0,29254,8580,90,138,0,0,145
407.5,68325,122,1506,0,145539,0,269935,1285,38224,0,110832,13,206337,425,72569,0,0,0,0,53,1122,2289,27915,11,2337,0,90380,5,42856,0,1681,7,0,0,2421,14398,1020,0,4180,542,0,514,0,2090,136131,4,384,0,114864,1825,193338,34347,11161,95736,17851,29135,208,81385,51176,9373,28,0,57393,0,58009,180,28800,37,120202,0,0,0,5445,37424,54062,15847,18100,0,0,3928,0,4869,71,29,0,0,0,0,29520,0,47904,22476,0,9,1959,17350,9017,0,31094,7328,62,100,0,0,160
408.5,70789,91,1021,0,129728,0,287363,1234,36249,0,133735,6,198248,697,65952,0,0,0,0,36,1468,1736,28162,17,2086,0,86312,6,45953,0,1976,9,0,0,2147,13247,1148,0,3961,496,0,351,0,1789,133132,4,394,0,107695,1603,190081,34729,9627,98095,16859,28004,215,80322,47049,11429,22,0,56289,0,53231,148,30279,20,117787,0,0,0,6063,34779,54858,15707,17191,0,0,3646,0,6213,68,24,0,0,0,0,28637,0,47649,22515,0,5,2404,18676,6573,0,32772,6233,42,71,0,0,178
409.5,73159,67,680,0,113806,0,300688,1187,34367,0,156565,3,185677,1123,59336,0,0,0,0,24,1912,1307,28413,27,1862,0,82365,8,49148,0,2304,11,0,0,1900,12152,1292,0,3756,455,0,237,0,1532,129451,4,405,0,99347,1407,185545,35129,8199,100098,15860,26850,221,79128,43057,13843,17,0,55064,0,48594,120,31736,10,114800,0,0,0,6769,32394,55593,15581,16254,0,0,3380,0,7824,64,21,0,0,0,0,27694,0,47385,22544,0,3,2933,20019,4677,0,34250,5279,28,50,0,0,197
410.5,75418,49,446,0,98232,0,309252,1144,32582,0,177891,1,169454,1775,52819,0,0,0,0,17,2477,977,28668,44,1664,0,78541,11,52420,0,2665,14,0,0,1676,11116,1451,0,3563,419,0,158,0,1313,125130,4,417,0,90155,1232,179819,35547,6893,101716,14863,25680,229,77804,39224,16650,13,0,53720,0,44128,98,33158,5,111272,0,0,0,7573,30243,56262,15467,15297,0,0,3131,0,9723,61,18,0,0,0,0,26695,0,47112,22559,0,2,3555,21371,3249,0,35491,4454,19,35,0,0,220
411.5,77555,36,287,0,83403,0,312629,1106,30894,0,196231,0,150635,2754,46496,0,0,0,0,11,3191,725,28928,69,1489,0,74836,15,55743,0,3059,18,0,0,1475,10138,1628,0,3382,387,0,104,0,1125,120223,4,431,0,80471,1079,173014,35982,5719,102926,13875,24498,236,76356,35570,19883,10,0,52262,0,39861,79,34530,3,107243,0,0,0,8487,28300,56862,15368,14331,0,0,2898,0,11924,58,15,0,0,0,0,25647,0,46830,22556,0,1,4283,22722,2202,0,36466,3744,13,24,0,0,245
412.5,79554,26,182,0,69639,0,310660,1072,29304,0,210228,0,130383,4195,40456,0,0,0,0,7,4089,534,29194,108,1334,0,71250,21,59088,0,3485,22,0,0,1294,9220,1824,0,3213,358,0,68,0,965,114796,3,446,0,70637,943,165265,36432,4684,103710,12903,23310,243,74788,32111,23568,8,0,50696,0,35814,64,35838,1,102763,0,0,0,9521,26542,57386,15281,13366,0,0,2680,0,14430,55,12,0,0,0,0,24555,0,46539,22532,0,0,5125,24063,1457,0,37151,3136,8,17,0,0,274
413.5,81405,18,113,0,57169,0,303471,1041,27813,0,218819,0,109846,6267,34774,0,0,0,0,5,5209,390,29467,167,1198,0,67779,28,62420,0,3941,28,0,0,1133,8360,2041,0,3054,333,0,43,0,828,108922,3,462,0,60969,823,156721,36896,3785,104056,11953,22123,251,73106,28859,27725,6,0,49030,0,32005,52,37070,0,97887,0,0,0,10687,24949,57833,15208,12408,0,0,2476,0,17234,52,10,0,0,0,0,23427,0,46241,22481,0,0,6093,25386,941,0,37526,2617,6,11,0,0,307
414.5,83096,13,70,0,46134,0,291454,1015,26417,0,221369,0,90047,9185,29512,0,0,0,0,3,6594,282,29748,256,1078,0,64424,38,65704,0,4423,35,0,0,990,7558,2280,0,2906,310,0,28,0,712,102684,3,480,0,51740,718,147542,37370,3018,103956,11032,20941,258,71316,25822,32363,5,0,47272,0,28447,41,38212,0,92681,0,0,0,11995,23502,58198,15148,11467,0,0,2285,0,20313,50,9,0,0,0,0,22270,0,45936,22399,0,0,7194,26682,593,0,37584,2177,4,8,0,0,345
415.5,84618,9,42,0,36590,0,275236,991,25116,0,217753,0,71801,13201,24717,0,0,0,0,2,8294,202,30037,390,972,0,61180,51,68898,0,4927,44,0,0,863,6813,2542,0,2768,290,0,17,0,613,96169,3,500,0,43163,627,137892,37853,2374,103412,10143,19770,266,69426,23003,37478,4,0,45433,0,25147,33,39251,0,87213,0,0,0,13456,22184,58480,15101,10549,0,0,2108,0,23628,47,7,0,0,0,0,21091,0,45624,22284,0,0,8438,27942,364,0,37321,1805,2,5,0,0,387
416.5,85964,6,25,0,28518,0,255618,971,23908,0,208356,0,55672,18606,20418,0,0,0,0,1,10362,144,30335,587,879,0,58045,68,71962,0,5451,54,0,0,750,6123,2829,0,2638,271,0,11,0,528,89467,3,522,0,35395,546,127939,38342,1842,102430,9291,18615,273,67444,20402,43051,3,0,43523,0,22107,26,40176,0,81556,0,0,0,15079,20980,58674,15068,9661,0,0,1942,0,27125,45,6,0,0,0,0,19899,0,45306,22130,0,0,9829,29158,219,0,36745,1492,2,3,0,0,436
417.5,87126,4,14,0,21837,0,233513,954,22788,0,194013,0,41962,25713,16627,0,0,0,0,0,12859,101,30644,875,798,0,55018,91,74850,0,5987,67,0,0,651,5487,3142,0,2517,255,0,7,0,456,82668,4,546,0,28526,476,117844,38834,1410,101022,8479,17482,281,65380,18018,49044,2,0,41554,0,19329,21,40976,0,75782,0,0,0,16869,19876,58780,15048,8808,0,0,1788,0,30734,43,5,0,0,0,0,18701,0,44983,21934,1,0,11371,30324,128,0,35871,1230,0,2,0,0,491
418.5,88101,3,8,0,16428,0,209872,941,21754,0,175886,0,30736,34839,13341,0,0,0,0,0,15844,70,30964,1289,726,0,52096,122,77518,0,6531,83,0,0,563,4902,3482,0,2404,241,0,4,0,394,75860,4,572,0,22594,414,107759,39325,1065,99208,7710,16374,288,63241,15845,55405,2,0,39539,0,16806,17,41642,0,69964,0,0,0,18830,18861,58797,15041,7994,0,0,1645,0,34371,41,4,0,0,0,0,17506,0,44656,21694,2,0,13065,31433,73,0,34720,1012,0,1,0,0,554
419.5,88885,2,5,0,12139,0,185621,930,20803,0,155311,0,21873,46279,10542,0,0,0,0,0,19382,48,31295,1878,664,0,49276,163,79922,0,7076,102,0,0,487,4367,3850,0,2299,228,0,2,0,341,69128,4,602,0,17585,361,97824,39811,793,97011,6984,15296,294,61038,13876,62058,1,0,37489,0,14532,13,42167,0,64173,0,0,0,20962,17924,58722,15047,7222,0,0,1512,0,37940,39,3,0,0,0,0,16320,0,44325,21405,3,0,14907,32478,41,0,33321,830,0,0,0,0,626
420.5,89477,1,3,0,8811,0,161600,923,19931,0,133643,0,15119,60269,8199,0,0,0,0,0,23534,33,31639,2702,609,0,46556,217,82020,0,7616,124,0,0,420,3878,4247,0,2200,216,0,1,0,296,62548,4,635,0,13449,314,88164,40289,582,94460,6304,14253,300,58781,12101,68911,1,0,35420,0,12496,10,42546,0,58473,0,0,0,23259,17053,58556,15066,6496,0,0,1389,0,41341,37,3,0,0,0,0,15151,0,43990,21067,4,0,16893,33456,22,0,31707,679,0,0,0,0,707
421.5,89879,0,1,0,6281,0,138521,919,19134,0,112117,0,10147,76946,6273,0,0,0,0,0,28361,22,31994,3839,561,0,43935,287,83770,0,8144,152,0,0,361,3434,4673,0,2108,206,0,0,0,258,56189,4,671,0,10105,274,78886,40755,422,91588,5670,13246,306,56480,10509,75851,0,0,33342,0,10685,8,42775,0,52926,0,0,0,25710,16241,58300,15099,5817,0,0,1275,0,44469,35,2,0,0,0,0,14007,0,43654,20677,6,0,19011,34363,12,0,29916,555,0,0,0,0,799
422.5,90091,0,0,0,4397,0,116947,917,18410,0,91745,0,6612,96310,4719,0,0,0,0,0,33915,15,32363,5388,519,0,41409,378,85137,0,8654,184,0,0,310,3032,5128,0,2023,196,0,0,0,225,50112,5,711,0,7460,238,70078,41202,301,88431,5082,12279,311,54147,9091,82750,0,0,31271,0,9086,6,42853,0,47584,0,0,0,28297,15480,57953,15144,5185,0,0,1169,0,47222,34,2,0,0,0,0,12894,0,43315,20235,9,0,21248,35195,6,0,27987,452,0,0,0,0,904
423.5,90119,0,0,0,3023,0,97273,919,17755,0,73264,0,4181,118187,3489,0,0,0,0,0,40240,10,32745,7461,483,0,38977,496,86090,0,9140,222,0,0,266,2668,5613,0,1943,188,0,0,0,197,44365,5,755,0,5410,208,61807,41628,212,85029,4538,11355,316,51791,7832,89470,0,0,29218,0,7684,5,42779,0,42491,0,0,0,30992,14761,57518,15202,4602,0,0,1072,0,49509,32,2,0,0,0,0,11817,0,42976,19739,14,0,23588,35951,3,0,25962,368,0,0,0,0,1023
424.5,89967,0,0,1,2041,0,79741,924,17166,0,57123,0,2566,142204,2534,0,0,0,1,0,47369,6,33141,10195,451,0,36637,648,86603,0,9595,268,0,0,228,2342,6127,0,1869,181,0,0,0,173,38987,5,804,0,3854,181,54125,42026,147,81423,4038,10474,319,49423,6722,95860,0,0,27196,0,6461,4,42558,0,37686,0,0,0,33762,14080,56996,15272,4066,0,0,982,0,51250,31,1,0,0,0,0,10782,0,42636,19192,21,0,26007,36629,2,0,23881,299,0,0,0,0,1157
425.5,89641,0,0,2,1353,0,64448,932,16639,0,43507,0,1528,167775,1807,0,0,0,1,0,55314,4,33550,13740,424,0,34387,843,86658,0,10014,321,0,0,195,2049,6668,0,1799,174,0,0,0,152,34005,6,859,0,2697,158,47061,42391,101,77654,3581,9638,322,47054,5747,101770,0,0,25216,0,5403,3,42192,0,33196,0,0,0,36564,13431,56389,15356,3576,0,0,898,0,52387,29,1,0,0,0,0,9793,0,42297,18593,31,0,28482,37230,0,0,21783,243,0,0,0,0,1308
426.5,89150,0,0,3,881,2,51374,943,16173,0,32386,0,882,194115,1265,0,0,0,2,0,64071,3,33973,18258,400,0,32226,1089,86244,0,10394,382,0,0,166,1788,7235,0,1735,168,0,0,0,134,29437,7,920,0,1854,138,40630,42718,68,73763,3165,8849,324,44693,4895,107049,0,0,23288,0,4493,2,41687,0,29039,0,0,0,39347,12807,55700,15451,3132,0,0,822,0,52879,28,0,0,0,0,0,8855,0,41959,17946,46,0,30986,37754,0,0,19702,197,0,0,0,0,1479
427.5,88503,0,0,5,563,3,40407,958,15764,0,23574,0,494,220273,868,0,0,0,2,0,73611,2,34409,23914,380,0,30152,1401,85359,0,10729,453,0,0,142,1555,7827,0,1675,163,0,0,0,119,25290,7,988,0,1252,121,34832,43000,45,69792,2788,8105,325,42351,4153,111557,0,0,21423,2,3716,2,41053,0,25228,0,0,0,42051,12206,54933,15559,2731,0,0,751,0,52714,26,0,0,0,0,0,7969,0,41622,17254,67,0,33488,38202,0,0,17671,160,0,0,0,0,1672
428.5,87709,0,0,8,353,5,31371,976,15411,0,16788,0,268,245185,584,0,0,0,3,0,83879,0,34859,30864,363,0,28163,1791,84010,0,11016,535,0,0,121,1349,8441,0,1619,159,1,0,0,105,21562,8,1063,0,830,106,29652,43233,30,65779,2448,7408,325,40037,3511,115170,0,0,19628,3,3056,1,40297,0,21766,0,0,0,44611,11623,54090,15679,2371,0,0,686,0,51902,25,0,0,0,0,0,7138,0,41287,16521,98,0,35958,38576,0,0,15717,130,0,0,0,0,1888
429.5,86778,0,0,13,218,9,24051,999,15111,0,11702,0,141,267744,385,0,0,0,4,0,94794,0,35321,39241,349,0,26258,2275,82211,0,11255,629,0,0,102,1167,9074,0,1567,155,2,0,0,94,18241,9,1147,0,541,93,25068,43411,19,61762,2142,6756,324,37759,2958,117781,0,0,17911,6,2499,1,39431,0,18650,0,0,0,46958,11056,53177,15811,2049,0,0,626,0,50476,24,0,0,0,0,0,6363,0,40954,15751,140,0,38361,38879,0,0,13863,105,0,0,0,0,2130
430.5,85723,0,0,21,132,15,18217,1025,14863,0,7989,0,72,286890,249,0,0,0,6,0,106247,0,35795,49135,337,0,24435,2873,79985,0,11442,734,0,0,87,1006,9721,0,1519,151,2,0,0,84,15313,11,1241,0,346,81,21046,43528,12,57775,1868,6149,322,35526,2483,119313,0,0,16278,10,2033,0,38464,0,15869,0,0,0,49019,10501,52198,15955,1763,0,0,571,0,48494,23,0,0,0,0,0,5645,0,40623,14949,200,0,40667,39114,0,0,12127,85,0,0,0,0,2401
431.5,84554,0,0,32,78,26,13638,1055,14665,0,5344,0,36,301689,158,0,0,0,8,0,118099,0,36280,60577,328,0,22695,3605,77364,0,11579,854,0,0,74,865,10381,0,1474,148,3,0,0,76,12756,12,1346,0,217,71,17548,43578,8,53850,1624,5586,318,33346,2078,119715,0,0,14733,17,1644,0,37410,0,13409,0,0,0,50725,9957,51157,16109,1511,0,0,521,0,46028,22,0,0,0,0,0,4984,0,40296,14123,283,0,42844,39284,0,0,10520,69,0,0,0,0,2704
432.5,83284,0,0,49,46,44,10096,1090,14516,0,3504,0,17,311415,98,0,0,0,11,0,130191,0,36775,73516,321,0,21034,4493,74386,0,11664,987,0,0,63,742,11046,0,1432,146,4,0,0,68,10542,14,1464,0,134,63,14532,43557,5,50014,1407,5065,314,31224,1733,118972,0,0,13280,29,1323,0,36280,0,11253,0,0,0,52009,9422,50059,16275,1289,0,0,474,0,43165,21,0,0,0,0,0,4379,0,39972,13278,396,0,44861,39394,0,0,9051,56,0,0,0,0,3041
433.5,81924,0,0,74,26,74,7394,1130,14415,0,2254,0,8,315609,59,0,0,0,14,0,142339,0,37280,87803,316,1,19453,5562,71093,0,11701,1134,0,0,53,635,11714,0,1394,144,6,0,0,62,8644,17,1595,0,81,56,11953,43460,3,46292,1216,4584,308,29167,1440,117100,0,0,11920,49,1058,0,35087,0,9378,0,0,0,52814,8896,48910,16451,1095,0,0,432,0,40000,20,0,0,0,0,0,3828,0,39651,12421,551,0,46690,39447,0,0,7724,46,0,0,0,0,3415
434.5,80486,0,0,111,15,120,5360,1176,14362,0,1423,0,4,314114,35,0,0,0,19,0,154342,0,37792,103182,313,2,17950,6838,67536,0,11690,1296,0,0,45,541,12377,0,1358,142,8,0,0,56,7033,19,1742,0,48,49,9766,43283,2,42704,1047,4142,302,27181,1193,114148,0,0,10655,83,842,0,33843,0,7762,0,0,0,53094,8377,47714,16638,926,0,0,393,0,36632,19,0,0,0,0,0,3329,0,39334,11560,759,0,48307,39448,0,0,6537,37,0,0,0,0,3829
435.5,78982,0,0,166,8,194,3848,1227,14357,0,882,0,2,307087,20,0,0,0,26,0,165990,0,38310,119284,313,3,16523,8347,63765,0,11635,1473,0,0,38,460,13031,0,1324,141,12,0,0,51,5676,23,1906,0,28,43,7926,43021,1,39268,899,3737,294,25269,985,110196,0,0,9485,137,667,0,32561,0,6381,0,0,0,52819,7866,46478,16834,780,0,0,358,0,33157,18,0,0,0,0,0,2881,0,39019,10701,1035,0,49690,39402,0,0,5487,30,0,0,0,0,4286
436.5,77424,0,0,243,4,308,2737,1285,14398,0,537,0,0,294973,11,0,0,0,35,0,177067,0,38831,135631,314,4,15172,10115,59835,0,11537,1665,0,0,32,390,13669,0,1294,140,16,0,0,47,4545,27,2090,0,16,39,6390,42672,0,35996,770,3367,286,23436,811,105351,0,0,8408,224,525,0,31251,0,5210,0,0,0,51978,7363,45207,17039,654,0,0,325,0,29665,17,0,0,0,0,0,2481,0,38708,9852,1399,0,50824,39311,0,0,4569,25,0,0,0,0,4788
437.5,75822,0,0,353,2,480,1930,1349,14488,0,321,0,0,278462,6,0,0,0,46,0,187359,0,39355,151656,317,5,13896,12168,55800,0,11402,1871,0,0,27,330,14284,0,1265,140,22,0,0,43,3611,32,2297,0,9,34,5118,42233,0,32899,658,3029,276,21684,666,99742,0,0,7422,360,411,0,29927,0,4226,0,0,0,50576,6869,43906,17253,546,0,0,296,0,26238,16,0,0,0,0,0,2125,0,38400,9020,1874,0,51695,39182,0,0,3774,20,0,0,0,0,5339
438.5,74188,0,0,507,1,736,1350,1421,14626,0,189,0,0,258426,3,0,0,0,62,0,196665,0,39878,166732,323,7,12693,14528,51715,0,11233,2089,0,0,23,278,14871,0,1239,139,29,0,0,40,2845,38,2528,0,5,31,4073,41703,0,29982,560,2722,266,20016,545,93513,0,0,6524,571,320,0,28597,0,3404,0,0,0,48642,6384,42581,17475,454,0,0,268,0,22944,15,0,0,0,0,0,1811,0,38095,8210,2485,0,52295,39017,0,0,3091,17,0,0,0,0,5941
439.5,72531,0,0,718,0,1111,937,1502,14813,0,109,0,0,235842,2,0,0,0,83,0,204801,0,40398,180207,331,10,11561,17214,47629,0,11033,2319,0,0,19,234,15422,0,1214,139,40,0,0,37,2224,46,2787,0,3,27,3220,41080,0,27250,475,2444,255,18432,445,86819,0,0,5710,892,248,0,27271,0,2725,0,0,0,46223,5910,41237,17705,376,0,0,244,0,19840,14,0,0,0,0,0,1535,0,37792,7428,3264,0,52621,38822,0,0,2512,14,0,0,0,0,6596
440.5,70861,0,0,1005,0,1649,645,1591,15051,0,62,0,0,211715,0,0,0,0,111,0,211604,0,40912,191452,341,15,10500,20241,43593,0,10807,2559,0,0,16,197,15932,0,1192,140,53,0,0,35,1725,55,3078,0,1,25,2530,40365,0,24703,403,2192,243,16934,363,79818,0,0,4978,1374,191,0,25958,0,2166,0,0,0,43383,5449,39880,17941,310,0,0,221,0,16965,13,0,0,0,0,0,1294,0,37492,6681,4243,0,52675,38600,0,0,2025,11,0,0,0,0,7307
441.5,69187,0,0,1388,0,2407,442,1691,15341,0,35,0,0,187011,0,0,0,0,147,0,216947,0,41416,199910,353,22,9507,23615,39648,0,10559,2807,0,0,14,165,16393,0,1171,140,72,0,0,33,1327,66,3403,0,0,22,1975,39559,0,22339,340,1964,231,15522,294,72666,0,0,4321,2083,147,0,24667,0,1711,0,0,0,40203,5002,38515,18182,255,0,0,201,0,14349,13,0,0,0,0,0,1086,0,37193,5971,5462,0,52462,38355,0,0,1620,9,0,0,0,0,8073
442.5,67518,0,0,1891,0,3452,301,1801,15685,0,19,0,0,162596,0,0,0,0,196,0,220731,0,41908,205137,369,32,8581,27336,35834,0,10293,3060,0,0,12,137,16801,0,1152,141,96,0,0,31,1013,80,3768,0,0,20,1532,38664,0,20156,286,1759,218,14194,239,65508,0,0,3735,3109,112,0,23403,0,1343,0,0,0,36772,4570,37147,18429,208,0,0,182,0,12004,12,0,0,0,0,0,906,0,36895,5304,6958,0,51992,38091,0,0,1285,8,0,0,0,0,8898
443.5,65861,0,0,2542,0,4866,203,1924,16085,0,11,0,0,139196,0,0,1,0,260,0,222899,0,42383,206848,387,47,7720,31394,32185,0,10013,3315,0,0,10,114,17149,0,1135,143,128,0,0,29,767,97,4177,0,0,18,1181,37683,0,18148,241,1575,206,12951,193,58479,0,0,3215,4566,85,0,22172,0,1047,0,0,0,33187,4155,35781,18679,170,0,0,165,0,9936,11,0,0,0,0,0,752,0,36597,4680,8772,0,51279,37810,0,0,1012,7,0,0,0,0,9780
444.5,64222,0,0,3368,0,6741,137,2061,16545,0,6,0,0,117373,0,0,2,0,344,0,223430,0,42838,204935,409,69,6922,35768,28726,0,9722,3568,0,0,8,95,17433,0,1119,144,169,0,0,28,576,117,4634,0,0,17,905,36621,0,16307,202,1409,193,11789,155,51693,0,0,2756,6597,64,0,20979,0,812,0,0,0,29543,3760,34421,18933,138,0,0,150,0,8137,11,0,0,0,0,0,621,0,36299,4103,10944,0,50338,37517,0,0,790,5,0,0,0,0,10720
