particle_size,5_500_1_00,5_500_1_01,5_500_1_02,5_500_2_00,5_500_2_01,5_500_2_02,10_500_1_00,10_500_1_01,10_500_1_02,10_500_2_00,10_500_2_01,10_500_2_02,15_500_1_00,15_500_1_01,15_500_1_02,15_500_2_00,15_500_2_01,15_500_2_02,24_600_1_00,24_600_1_01,24_600_1_02,24_600_2_00,24_600_2_01,24_600_2_02,29_800_1_00,29_800_1_01,29_800_1_02,29_800_2_00,29_800_2_01,29_800_2_02,31_500_1_00,31_500_1_01,31_500_1_02,31_500_2_00,31_500_2_01,31_500_2_02,6_500_1_00,6_500_1_01,6_500_1_02,6_500_2_00,6_500_2_01,6_500_2_02,11_500_1_00,11_500_1_01,11_500_1_02,11_500_2_00,11_500_2_01,11_500_2_02,17_500_1_00,17_500_1_01,17_500_1_02,17_500_2_00,17_500_2_01,17_500_2_02,19_600_1_00,19_600_1_01,19_600_1_02,19_600_2_00,19_600_2_01,19_600_2_02,34_500_1_00,34_500_1_01,34_500_1_02,34_500_2_00,34_500_2_01,34_500_2_02,1_500_1_00,1_500_1_01,1_500_1_02,1_500_2_00,1_500_2_01,1_500_2_02,7_500_1_00,7_500_1_01,7_500_1_02,7_500_2_00,7_500_2_01,7_500_2_02,16_500_1_00,16_500_1_01,16_500_1_02,22_800_1_00,22_800_1_01,22_800_1_02,22_800_2_00,22_800_2_01,22_800_2_02,27_800_1_00,27_800_1_01,27_800_1_02,27_800_2_00,27_800_2_01,27_800_2_02,33_500_1_00,33_500_1_01,33_500_1_02,33_500_2_00,33_500_2_01,33_500_2_02
368.5,3,0,0,43466,8466,0,80383,6593,0,0,4017,0,45308,0,13,0,43,37703,834,0,0,43,6744,60732,648,0,921,0,0,6392,30219,17500,237,17019,14,0,255,31,2188,0,46953,41,74487,0,35074,61927,0,29406,0,633,0,0,0,466,17316,573,73724,72,58542,0,0,12,35,270240,87040,746,142,414,31548,85,26954,0,0,0,0,3,0,28625,0,0,504,0,0,28,0,0,119113,0,0,0,0,9649,2118,0,19396,13864,10397,0,47409
369.5,2,0,0,47940,8094,0,80806,5264,0,0,4642,0,47742,0,14,0,31,36850,1069,0,0,28,5966,63472,877,0,601,0,0,6971,29745,20294,265,18414,13,0,201,31,2073,0,44216,34,69132,0,30057,63459,0,24655,0,671,0,0,0,354,15499,426,74971,79,57494,0,0,9,28,269605,101064,590,101,302,31972,68,26870,0,0,0,0,2,0,26106,0,0,490,0,0,20,0,0,102484,0,0,0,0,8863,1917,0,17019,11861,8921,0,47350
370.5,1,0,0,52392,7743,0,81156,4172,0,0,5353,0,49877,0,15,0,22,36039,1363,0,0,17,5259,66006,1174,0,385,0,0,7559,29416,23332,297,19927,13,0,158,31,1976,0,41542,28,63657,0,25604,65012,0,20511,0,716,0,0,0,267,13888,314,75645,88,56346,0,0,7,22,266532,114656,465,71,218,32381,55,26663,0,0,0,0,1,0,23647,0,0,479,0,0,14,0,0,86855,0,0,0,0,8102,1742,0,14815,10083,7627,0,47291
371.5,0,0,0,56720,7411,0,81426,3284,0,0,6161,0,51671,0,15,0,16,35270,1728,0,0,11,4620,68293,1558,0,242,0,0,8148,29226,26597,335,21561,13,0,124,32,1897,0,38945,23,58139,0,21680,66574,0,16932,0,768,0,0,0,199,12463,231,75697,98,55118,0,0,5,18,261084,126986,366,49,155,32775,44,26344,0,0,0,0,0,0,21273,0,0,470,0,0,10,0,0,72500,0,0,0,0,7371,1589,0,12795,8518,6497,0,47230
372.5,0,0,0,60817,7100,0,81606,2567,0,0,7073,0,53090,0,16,0,11,34542,2177,0,0,7,4046,70294,2049,0,149,0,0,8733,29168,30064,378,23321,13,0,97,32,1832,0,36438,19,52654,0,18248,68130,0,13869,0,830,0,0,0,148,11208,169,75096,109,53824,0,0,4,14,253388,137189,287,34,109,33155,36,25926,0,0,0,0,0,0,19007,0,0,463,0,0,7,0,0,59600,0,0,0,0,6676,1456,0,10962,7149,5515,0,47165
373.5,0,0,0,64568,6807,0,81690,1995,0,0,8100,0,54110,0,17,0,8,33853,2728,0,0,4,3533,71971,2668,0,90,0,0,9305,29238,33697,429,25209,13,0,75,33,1782,0,34031,16,47275,0,15267,69665,0,11273,0,903,0,0,0,108,10105,123,73825,123,52481,0,0,3,11,243634,144460,225,23,76,33518,30,25421,0,0,0,0,0,0,16866,0,0,458,0,0,5,0,0,48249,0,0,0,0,6018,1340,0,9316,5962,4666,0,47093
374.5,0,0,0,67865,6533,0,81671,1540,0,0,9250,0,54716,0,19,0,6,33203,3396,0,0,2,3077,73294,3440,0,53,0,0,9858,29431,37456,487,27229,13,0,58,34,1745,0,31732,13,42069,0,12698,71160,0,9093,0,987,0,0,0,79,9138,89,71890,138,51103,0,0,2,9,232061,148159,176,16,53,33866,25,24844,0,0,0,0,0,0,14863,0,0,455,0,0,4,0,0,38462,0,0,0,0,5400,1239,0,7853,4940,3934,0,47012
375.5,0,0,0,70600,6278,0,81540,1183,0,0,10533,0,54905,0,20,0,4,32590,4201,0,0,1,2672,74234,4390,0,31,0,0,10382,29742,41291,554,29380,14,0,45,35,1721,0,29549,11,37096,0,10498,72597,0,7279,0,1086,0,0,0,57,8292,64,69315,156,49703,0,0,2,7,218954,147896,138,11,36,34197,21,24207,0,0,0,0,0,0,13009,0,0,454,0,0,3,0,0,30189,0,0,0,0,4825,1151,0,6566,4066,3306,0,46917
376.5,0,0,0,72684,6041,0,81293,904,0,0,11955,0,54685,0,22,0,3,32012,5163,0,0,0,2315,74771,5544,0,18,0,0,10871,30167,45148,632,31662,15,0,34,36,1709,0,27483,9,32408,0,8628,73956,0,5783,0,1202,0,0,0,41,7554,46,66146,177,48293,0,0,1,6,204626,143598,108,7,24,34511,18,23524,0,0,0,0,0,0,11308,0,0,455,0,0,2,0,0,23329,0,0,0,0,4292,1075,0,5446,3325,2770,0,46807
377.5,0,0,0,74039,5822,0,80924,687,0,0,13524,0,54071,0,25,0,2,31469,6303,0,0,0,2002,74891,6930,0,10,0,0,11317,30702,48969,722,34070,16,0,26,37,1709,0,25540,8,28044,0,7049,75217,0,4559,0,1338,0,0,0,29,6911,33,62448,201,46884,0,0,1,4,189411,135529,84,5,16,34809,15,22807,0,0,0,0,0,0,9762,0,0,458,0,0,1,0,0,17749,0,0,0,0,3801,1009,0,4479,2701,2313,0,46676
378.5,0,0,0,74612,5620,0,80429,520,0,0,15245,0,53091,0,27,0,1,30958,7642,0,0,0,1727,74588,8570,0,5,0,0,11713,31341,52690,826,36601,17,0,20,39,1721,0,23718,6,24033,0,5725,76357,0,3568,0,1496,0,0,0,21,6352,24,58306,229,45486,0,0,0,4,173643,124268,66,3,11,35090,13,22070,0,0,0,0,0,0,8371,0,0,462,0,0,0,0,0,13293,0,0,0,0,3352,952,0,3655,2180,1925,0,46521
379.5,0,0,0,74375,5435,0,79803,392,0,0,17121,0,51775,0,31,0,0,30478,9199,0,0,0,1488,73863,10484,0,3,0,0,12052,32078,56250,946,39247,18,0,15,40,1745,0,22018,5,20394,0,4622,77356,0,2772,0,1682,0,0,0,14,5869,17,53815,262,44107,0,0,0,3,157651,110635,52,2,7,35353,11,21322,0,0,0,0,0,0,7129,0,0,468,0,0,0,0,0,9800,0,0,0,0,2944,904,0,2957,1748,1598,0,46339
380.5,0,0,0,73324,5267,0,79044,294,0,0,19152,0,50162,0,34,0,0,30027,10995,0,0,0,1280,72724,12687,0,2,0,0,12329,32906,59587,1086,41998,20,0,11,42,1781,0,20438,5,17135,0,3710,78192,0,2137,0,1899,0,0,0,10,5451,12,49082,300,42755,0,0,0,2,141743,95589,41,1,4,35600,10,20574,0,0,0,0,0,0,6030,0,0,475,0,0,0,0,0,7112,0,0,0,0,2575,863,0,2373,1392,1322,0,46124
381.5,0,0,0,71487,5115,0,78151,220,0,0,21337,0,48295,0,39,0,0,29604,13045,0,0,0,1099,71189,15183,0,0,0,0,12540,33817,62642,1248,44841,22,0,8,44,1831,0,18975,4,14251,0,2960,78844,0,1636,0,2153,0,0,0,7,5093,8,44219,344,41434,0,0,0,2,126198,80113,32,0,3,35828,9,19834,0,0,0,0,0,0,5066,0,0,485,0,0,0,0,0,5080,0,0,0,0,2244,828,0,1889,1101,1091,0,45874
382.5,0,0,0,68916,4980,0,77124,164,0,0,23671,0,46219,0,44,0,0,29207,15362,0,0,0,943,69281,17968,0,0,0,0,12681,34802,65362,1435,47761,25,0,6,47,1894,0,17624,3,11732,0,2348,79291,0,1243,0,2451,0,0,0,5,4787,6,39337,395,40150,0,0,0,1,111258,65101,25,0,2,36040,8,19110,0,0,0,0,0,0,4228,0,0,496,0,0,0,0,0,3571,0,0,0,0,1947,800,0,1492,865,897,0,45583
383.5,0,0,0,65687,4860,0,75962,122,0,0,26144,0,43977,0,50,0,0,28834,17954,0,0,0,809,67029,21026,0,0,0,0,12748,35847,67700,1651,50740,28,0,5,49,1972,0,16382,3,9559,0,1851,79516,0,938,0,2801,0,0,0,3,4527,4,34541,455,38907,0,0,0,1,97122,51272,20,0,1,36234,7,18409,0,0,0,0,0,0,3505,0,0,508,0,0,0,0,0,2471,0,0,0,0,1684,777,0,1168,675,735,0,45248
384.5,0,0,0,61896,4756,0,74669,91,0,0,28744,0,41616,0,58,0,0,28484,20822,0,0,0,693,64470,24326,0,0,0,0,12743,36940,69619,1900,53758,32,0,3,52,2067,0,15243,3,7707,0,1451,79501,0,702,0,3211,0,0,0,2,4310,3,29927,523,37708,0,0,0,0,83946,39123,16,0,0,36410,7,17735,0,0,0,0,0,0,2887,0,0,523,0,0,0,0,0,1683,0,0,0,0,1450,760,0,908,523,601,0,44864
385.5,0,0,0,57656,4667,0,73247,67,0,0,31454,0,39177,0,66,0,0,28155,23959,0,0,0,593,61644,27823,0,0,0,0,12663,38062,71089,2188,56790,37,0,3,55,2179,0,14202,2,6150,0,1131,79231,0,522,0,3691,0,0,0,1,4131,2,25576,603,36555,0,0,0,0,71839,28912,13,0,0,36569,6,17094,0,0,0,0,0,0,2362,0,0,539,0,0,0,0,0,1127,0,0,0,0,1245,747,0,700,402,490,0,44428
386.5,0,0,0,53087,4594,0,71700,50,0,0,34252,0,36701,0,77,0,0,27845,27350,0,0,0,508,58594,31458,0,0,0,0,12512,39195,72091,2518,59810,43,0,2,59,2310,0,13253,2,4856,0,876,78696,0,386,0,4254,0,0,0,0,3987,1,21552,696,35450,0,0,0,0,60867,20687,10,0,0,36710,6,16489,0,0,0,0,0,0,1920,0,0,557,0,0,0,0,0,743,0,0,0,0,1065,740,0,535,307,398,0,43935
387.5,0,0,0,48313,4536,0,70034,37,0,0,37113,0,34223,0,89,0,0,27553,30972,0,0,0,435,55366,35158,0,0,0,0,12291,40317,72618,2898,62791,50,0,1,63,2463,0,12392,2,3794,0,675,77888,0,283,0,4912,0,0,0,0,3875,1,17901,803,34395,0,0,0,0,51057,14328,8,0,0,36833,6,15923,0,0,0,0,0,0,1551,0,0,577,0,0,0,0,0,482,0,0,0,0,908,737,0,406,233,322,0,43384
388.5,0,0,0,43456,4494,0,68255,27,0,0,40006,0,31774,0,103,0,0,27277,34788,0,0,0,373,52007,38837,0,0,0,0,12005,41402,72670,3334,65701,59,0,1,67,2640,0,11612,1,2934,0,517,76801,0,206,0,5683,0,0,0,0,3794,0,14651,926,33388,0,0,0,0,42401,9603,7,0,0,36938,5,15397,0,0,0,0,0,0,1245,0,0,598,0,0,0,0,0,308,0,0,0,0,772,738,0,305,176,260,0,42769
389.5,0,0,0,38630,4467,0,66371,20,0,0,42898,0,29383,0,120,0,0,27016,38755,1,0,0,319,48563,42401,0,0,0,0,11658,42424,72260,3832,68510,70,0,0,72,2844,0,10908,1,2244,0,393,75436,0,149,0,6582,0,0,0,0,3741,0,11812,1069,32431,0,0,0,0,34859,6227,5,0,0,37025,5,14914,0,0,0,0,0,0,992,0,0,622,0,0,0,0,0,194,0,0,0,0,654,744,0,228,132,209,0,42090
390.5,0,0,0,33937,4457,0,64391,15,0,0,45752,0,27072,0,141,0,0,26768,42816,1,0,0,274,45081,45752,0,0,0,0,11256,43353,71410,4400,71184,83,0,0,77,3078,0,10275,1,1699,0,297,73795,0,107,0,7630,0,0,0,0,3716,0,9378,1233,31523,0,0,0,0,28371,3906,4,0,0,37094,5,14474,0,0,0,0,0,0,787,0,0,648,0,0,0,0,0,120,0,0,0,0,553,755,0,169,98,168,0,41345
391.5,0,0,0,29464,4462,0,62324,11,0,0,48528,0,24858,0,165,0,0,26532,46908,2,0,0,235,41602,48787,0,0,0,0,10806,44160,70147,5047,73691,100,0,0,84,3346,0,9708,1,1273,0,224,71888,0,76,0,8848,0,0,0,0,3718,0,7330,1422,30662,0,0,0,0,22859,2369,4,0,0,37144,5,14078,0,0,0,0,0,0,620,0,0,675,0,0,0,0,0,73,0,0,0,0,466,770,0,124,72,134,0,40531
392.5,0,0,0,25279,4485,0,60180,8,0,0,51183,0,22755,0,193,0,0,26305,50956,2,0,0,202,38167,51412,0,0,0,0,10314,44812,68508,5780,75996,120,0,0,90,3651,0,9203,0,944,0,167,69727,0,54,0,10261,0,0,0,0,3747,0,5639,1638,29849,0,0,0,0,18232,1390,3,0,0,37176,5,13726,0,0,0,0,0,0,485,0,0,705,0,0,0,0,0,44,0,0,0,0,392,791,0,91,53,107,0,39649
393.5,0,0,0,21432,4524,0,57970,6,0,0,53675,0,20772,0,226,0,0,26087,54884,3,0,0,174,34811,53538,0,0,0,0,9789,45281,66534,6609,78069,144,0,0,98,3999,0,8754,0,693,0,124,67327,0,38,0,11893,0,0,0,0,3804,0,4268,1886,29083,0,0,0,0,14395,788,2,0,0,37189,5,13420,0,0,0,0,0,0,377,0,0,737,0,0,0,0,0,26,0,0,0,0,328,817,0,66,39,85,0,38698
394.5,0,0,0,17955,4582,0,55704,5,0,0,55962,0,18916,0,266,0,0,25877,58608,3,0,0,150,31566,55094,0,0,0,0,9237,45536,64270,7543,79880,174,0,0,106,4393,0,8359,0,503,0,92,64710,0,27,0,13772,0,0,0,0,3890,0,3178,2169,28360,0,0,0,0,11250,432,2,0,0,37183,6,13158,0,0,0,0,0,0,292,0,0,771,0,0,0,0,0,15,0,0,0,0,275,849,0,47,28,67,0,37679
395.5,0,0,0,14865,4660,0,53395,4,0,0,58001,0,17190,0,313,0,0,25672,62046,4,0,0,129,28458,56023,0,0,0,0,8667,45552,61763,8591,81399,211,0,0,116,4841,0,8014,0,362,0,68,61900,0,19,0,15926,0,0,0,0,4005,0,2327,2491,27681,0,0,0,0,8704,229,2,0,0,37158,6,12941,0,0,0,0,0,0,225,0,0,807,0,0,0,0,0,8,0,0,0,0,229,887,0,34,20,53,0,36595
396.5,0,0,0,12161,4757,0,51054,3,0,0,59754,0,15592,0,367,0,0,25472,65115,5,0,0,112,25509,56293,0,0,0,0,8086,45307,59059,9763,82602,257,0,0,126,5347,0,7715,0,258,0,49,58924,1,13,0,18383,0,0,0,0,4152,0,1675,2856,27043,0,0,0,0,6666,118,2,0,0,37114,6,12769,0,0,0,0,0,0,172,0,0,846,0,0,0,0,0,5,0,0,0,0,191,932,0,24,14,41,0,35448
397.5,0,0,0,9831,4877,0,48693,2,0,0,61186,0,14122,0,432,0,0,25275,67739,7,0,0,97,22735,55893,0,0,0,0,7501,44784,56208,11066,83467,313,0,0,138,5918,0,7460,0,182,0,36,55811,2,9,0,21170,0,0,0,0,4334,0,1185,3270,26444,0,0,0,0,5053,58,1,0,0,37050,6,12642,0,0,0,0,0,0,131,0,0,887,0,0,0,0,0,3,0,0,0,0,159,985,0,17,10,32,0,34241
398.5,0,0,0,7854,5020,0,46323,2,0,0,62267,0,12776,0,507,0,0,25080,69851,9,0,0,84,20148,54837,0,0,0,0,6919,43975,53253,12508,83978,381,0,0,151,6561,0,7246,0,127,0,26,52593,2,6,0,24313,0,0,0,0,4553,0,824,3737,25884,0,0,0,0,3792,28,1,0,0,36965,7,12561,0,0,0,0,0,0,99,0,0,930,0,0,0,0,0,1,0,0,0,0,132,1046,0,12,7,25,0,32980
399.5,0,0,0,6201,5188,0,43956,1,0,0,62971,0,11548,0,596,0,0,24886,71394,12,0,0,74,17755,53162,0,0,0,0,6346,42877,50239,14098,84123,465,0,0,165,7283,0,7072,0,88,0,19,49303,3,4,0,27833,0,0,0,0,4813,0,563,4263,25359,0,0,0,0,2817,13,1,0,0,36861,7,12526,0,0,0,0,0,0,74,0,0,975,0,0,0,0,0,0,0,0,0,0,110,1116,0,8,5,19,0,31668
400.5,0,0,0,4837,5384,0,41603,0,0,0,63283,0,10433,0,699,0,0,24692,72326,16,0,0,64,15559,50927,0,0,0,0,5788,41497,47205,15839,83893,567,0,0,181,8091,0,6936,0,60,0,13,45974,4,3,0,31746,0,0,0,0,5119,0,378,4852,24869,0,0,0,0,2071,6,0,0,0,36736,8,12537,0,0,0,0,0,0,56,0,0,1023,0,0,0,0,0,0,0,0,0,0,91,1197,0,6,3,15,0,30313
401.5,0,0,0,3730,5609,0,39274,0,0,0,63191,0,9423,0,819,0,0,24496,72620,21,0,0,56,13560,48207,0,0,0,0,5249,39848,44185,17737,83287,692,0,0,200,8993,0,6836,0,41,0,9,42638,5,2,0,36060,0,0,0,0,5475,0,249,5510,24412,0,0,0,0,1507,3,0,0,0,36590,9,12597,0,0,0,0,0,0,41,0,0,1073,0,0,0,0,0,0,0,0,0,0,75,1290,0,4,2,11,0,28920
402.5,0,0,0,2842,5868,0,36979,0,0,0,62695,0,8511,0,959,0,0,24298,72266,27,0,0,50,11753,45091,0,0,0,0,4733,37953,41212,19792,82309,845,0,0,220,9995,0,6771,0,28,0,7,39327,7,1,0,40775,0,0,0,0,5888,0,161,6242,23985,0,0,0,0,1086,1,0,0,0,36423,10,12705,0,0,0,0,0,0,31,0,0,1125,0,0,0,0,0,0,0,0,0,0,62,1397,0,3,2,9,0,27498
403.5,0,0,0,2140,6162,0,34728,0,0,0,61799,0,7690,0,1120,0,0,24096,71271,35,0,0,44,10132,41678,0,0,0,0,4245,35845,38312,22002,80968,1029,0,0,243,11106,0,6742,0,18,0,5,36071,9,0,0,45876,0,0,0,0,6364,0,102,7053,23587,0,0,0,0,775,0,0,0,0,36235,11,12864,0,0,0,0,0,0,23,0,0,1179,0,0,0,0,0,0,0,0,0,0,52,1519,0,2,1,7,0,26053
404.5,0,0,0,1593,6496,0,32529,0,0,0,60519,0,6953,0,1306,0,0,23890,69661,46,0,0,39,8688,38067,0,0,0,0,3785,33558,35507,24365,79279,1252,0,0,268,12330,0,6748,0,12,0,3,32897,11,0,0,51334,0,0,0,0,6912,0,64,7948,23216,0,0,0,0,547,0,0,0,0,36025,12,13076,0,0,0,0,0,0,16,0,0,1235,0,0,0,0,0,0,0,0,0,0,43,1658,0,1,0,5,0,24595
405.5,0,0,0,1172,6874,0,30389,0,0,0,58876,0,6293,0,1519,0,0,23680,67477,61,0,0,34,7410,34358,0,0,0,0,3357,31136,32815,26870,77260,1521,0,0,297,13673,0,6790,0,8,0,2,29832,15,0,0,57105,0,0,0,0,7540,0,39,8931,22871,0,0,0,0,382,0,0,0,0,35793,14,13342,0,0,0,0,0,0,12,0,0,1294,0,0,0,0,0,0,0,0,0,0,35,1817,0,0,0,4,0,23132
406.5,0,0,0,852,7300,0,28316,0,0,0,56899,0,5703,0,1763,0,0,23463,64775,79,0,0,31,6288,30645,0,0,0,0,2960,28623,30249,29507,74938,1845,0,0,329,15138,0,6868,0,5,0,2,26895,19,0,0,63126,0,0,0,0,8259,0,24,10006,22549,0,0,0,0,264,0,0,0,0,35540,16,13665,0,0,0,0,0,0,9,0,0,1354,0,0,0,0,0,0,0,0,0,0,29,1999,0,0,0,3,0,21672
407.5,0,0,0,613,7779,0,26316,0,0,0,54622,0,5175,0,2042,0,0,23240,61622,104,0,0,28,5308,27011,0,0,0,0,2596,26067,27820,32259,72339,2231,0,0,365,16728,0,6982,0,3,0,1,24105,24,0,0,69314,0,0,0,0,9079,0,14,11175,22250,0,0,0,0,181,0,0,0,0,35265,19,14048,0,0,0,0,0,0,6,0,0,1415,0,0,0,0,0,0,0,0,0,0,24,2205,0,0,0,2,0,20223
408.5,0,0,0,435,8319,0,24392,0,0,0,52087,0,4705,0,2357,0,0,23009,58096,135,0,0,25,4458,23529,0,0,0,0,2264,23513,25533,35106,69496,2691,0,0,405,18443,0,7136,0,2,0,0,21478,31,0,0,75566,0,0,0,0,10013,0,8,12442,21971,0,0,0,0,123,0,0,0,0,34968,21,14495,0,0,0,0,0,0,5,0,0,1479,0,0,0,0,0,0,0,0,0,0,20,2441,0,0,0,2,0,18795
409.5,0,0,0,306,8923,0,22551,0,0,0,49337,0,4286,0,2713,0,0,22772,54279,176,0,0,22,3725,20255,0,0,0,0,1963,21005,23392,38022,66443,3236,0,0,450,20279,0,7331,0,1,0,0,19022,40,0,0,81764,0,0,0,0,11074,0,5,13807,21711,0,0,0,0,82,0,0,0,0,34648,25,15009,0,0,0,0,0,0,3,0,0,1544,0,0,0,0,0,0,0,0,0,0,17,2709,0,0,0,1,0,17396
410.5,0,0,0,212,9601,0,20794,0,0,0,46418,0,3914,0,3114,0,0,22525,50257,228,0,0,20,3098,17233,0,0,0,0,1694,18582,21397,40978,63217,3878,0,0,501,22230,0,7569,0,0,0,0,16746,51,0,0,87769,0,0,0,0,12278,0,3,15269,21469,0,0,0,0,55,0,0,0,0,34307,29,15594,0,0,0,0,0,0,2,0,0,1610,0,0,0,0,0,0,0,0,0,0,14,3014,0,0,0,0,0,16032
411.5,0,0,0,146,10360,0,19124,0,0,0,43376,0,3582,0,3561,0,0,22271,46115,295,0,0,19,2563,14491,0,0,0,0,1453,16279,19547,43939,59855,4632,0,0,558,24286,0,7853,0,0,0,0,14654,65,0,0,93434,0,0,0,0,13640,0,1,16827,21243,0,0,0,0,36,0,0,0,0,33944,34,16255,0,0,0,0,0,0,2,0,0,1677,0,0,0,0,0,0,0,0,0,0,11,3360,0,0,0,0,0,14711
412.5,0,0,0,99,11208,0,17542,0,0,0,40260,0,3288,0,4059,0,0,22007,41934,381,0,0,17,2111,12044,0,0,0,0,1239,14121,17838,46869,56396,5510,0,0,622,26433,0,8187,0,0,0,0,12744,83,0,0,98602,0,0,0,0,15178,0,0,18477,21032,0,0,0,0,23,0,0,0,0,33559,41,16997,0,0,0,0,0,0,1,0,0,1745,0,0,0,0,0,0,0,0,0,0,10,3754,0,0,0,0,0,13440
413.5,0,0,0,67,12154,0,16050,0,0,0,37115,0,3027,0,4609,0,0,21735,37790,488,0,0,16,1731,9894,0,0,0,0,1051,12130,16266,49726,52878,6529,0,0,694,28653,0,8576,0,0,0,0,11016,105,0,0,103114,0,0,0,0,16908,0,0,20213,20834,0,0,0,0,15,0,0,0,0,33153,48,17824,0,0,0,0,0,0,0,0,0,1814,0,0,0,0,0,0,0,0,0,0,8,4200,0,0,0,0,0,12223
414.5,0,0,0,44,13209,0,14647,0,0,0,33984,0,2796,0,5214,0,0,21453,33751,624,0,0,14,1412,8034,0,0,0,0,887,10319,14824,52468,49336,7702,0,0,774,30924,0,9023,0,0,0,0,9463,132,0,0,106820,0,0,0,0,18850,0,0,22030,20647,0,0,0,0,10,0,0,0,0,32726,58,18741,0,0,0,0,0,0,0,0,0,1883,0,0,0,0,0,0,0,0,0,0,7,4706,0,0,0,0,0,11066
415.5,0,0,0,29,14383,0,13332,0,0,0,30905,0,2590,0,5876,0,0,21162,29874,793,0,0,13,1147,6448,0,0,0,0,745,8694,13506,55049,45805,9044,0,0,864,33219,0,9534,0,0,0,0,8080,165,0,0,109580,0,0,0,0,21021,0,0,23917,20472,0,0,0,0,6,0,0,0,0,32279,69,19755,0,0,0,0,0,0,0,0,0,1952,0,0,0,0,0,0,0,0,0,0,6,5277,0,0,0,0,0,9972
416.5,0,0,0,19,15689,0,12104,0,0,0,27915,0,2409,0,6594,0,0,20862,26207,1002,0,0,13,928,5116,0,0,0,0,621,7256,12304,57425,42319,10570,0,0,966,35506,0,10115,0,0,0,0,6855,207,0,0,111278,0,0,0,0,23440,0,0,25864,20306,0,0,0,0,4,0,0,0,0,31811,83,20871,0,0,0,0,0,0,0,0,0,2022,0,0,0,0,0,0,0,0,0,0,5,5922,0,0,0,0,0,8943
417.5,0,0,0,12,17136,0,10961,0,0,0,25044,0,2248,0,7369,0,0,20552,22785,1261,0,0,12,747,4012,0,0,0,0,516,5999,11211,59552,38906,12293,0,0,1079,37750,0,10773,0,0,0,0,5780,258,0,0,111827,0,0,0,0,26122,0,0,27857,20149,0,0,0,0,2,0,0,0,0,31324,100,22094,0,0,0,0,0,0,0,0,0,2091,0,0,0,0,0,0,0,0,0,0,4,6649,0,0,0,0,0,7983
418.5,0,0,0,8,18739,0,9901,0,0,0,22315,0,2106,0,8200,0,0,20234,19635,1577,0,0,11,599,3111,0,0,0,0,426,4915,10219,61387,35592,14223,0,0,1206,39914,0,11514,0,0,0,0,4844,320,0,0,111173,0,0,0,0,29082,0,0,29882,19998,0,0,0,0,1,0,0,0,0,30818,121,23430,0,0,0,0,0,0,0,0,0,2160,0,0,0,0,0,0,0,0,0,0,3,7466,0,0,0,0,0,7092
419.5,0,0,0,5,20510,0,8920,0,0,0,19750,0,1982,0,9084,0,0,19906,16770,1960,0,0,11,478,2385,0,0,0,0,350,3991,9321,62893,32401,16369,0,0,1349,41956,0,12348,0,0,0,0,4034,396,0,0,109304,0,0,0,0,32334,0,0,31921,19855,0,0,0,0,0,0,0,0,0,30294,146,24882,0,0,0,0,0,0,0,0,0,2228,0,0,0,0,0,0,0,0,0,0,3,8382,0,0,0,0,0,6269
420.5,0,0,0,3,22460,0,8017,0,0,0,17361,0,1872,0,10017,0,0,19570,14197,2421,0,0,10,380,1807,0,0,0,0,286,3213,8509,64035,29352,18737,0,0,1509,43835,0,13282,0,0,0,0,3338,488,0,0,106250,0,0,0,0,35884,0,0,33956,19716,0,0,0,0,0,0,0,0,0,29753,177,26457,0,0,0,0,0,0,0,0,0,2296,0,0,0,0,0,0,0,0,0,0,2,9405,0,0,0,0,0,5515
421.5,0,0,0,2,24603,0,7187,0,0,0,15159,0,1775,0,10996,0,0,19225,11913,2971,0,0,10,301,1354,0,0,0,0,232,2566,7777,64787,26459,21327,0,0,1687,45509,0,14326,0,0,0,0,2745,599,0,0,102084,0,0,0,0,39735,0,0,35967,19581,0,0,0,0,0,0,0,0,0,29196,214,28156,0,0,0,0,0,0,0,0,0,2362,0,0,0,0,0,0,0,0,0,0,2,10544,0,0,0,0,0,4828
422.5,0,0,0,1,26949,0,6427,0,0,0,13147,0,1691,0,12012,0,0,18872,9909,3623,0,0,9,237,1003,0,0,0,0,188,2032,7116,65126,23735,24136,0,0,1887,46937,0,15489,0,0,0,0,2244,732,0,0,96917,0,0,0,0,43886,0,0,37933,19450,0,0,0,0,0,0,0,0,0,28624,260,29981,0,0,0,0,0,0,0,0,0,2428,0,0,0,0,0,0,0,0,0,0,2,11808,0,0,0,0,0,4205
423.5,0,0,0,0,29509,0,5733,0,0,0,11326,0,1619,0,13060,0,0,18512,8171,4386,0,0,9,187,735,0,0,0,0,151,1598,6521,65042,21187,27156,0,0,2110,48082,0,16782,1,0,0,0,1822,892,0,0,90895,0,0,0,0,48325,0,0,39832,19322,0,0,0,0,0,0,0,0,0,28037,316,31934,0,0,0,0,0,0,0,0,0,2492,0,0,0,0,0,0,0,0,0,0,2,13206,0,0,0,0,0,3644
424.5,0,0,0,0,32290,0,5102,0,0,0,9692,0,1556,0,14129,0,0,18144,6679,5272,0,0,9,146,533,0,0,0,0,121,1247,5986,64529,18821,30373,0,0,2359,48911,0,18213,1,0,0,0,1471,1082,0,0,84193,0,0,0,0,53032,0,0,41642,19195,0,0,0,0,0,0,0,0,0,27437,385,34013,0,0,0,0,0,0,0,0,0,2554,0,0,0,0,0,0,0,0,0,0,1,14744,1,0,0,0,0,3143
